id;nama;propinsi;kab;alamat;jenis;kelas;status_blu;kepemilikan;total_tempat_tidur;total_layanan;total_tenaga_kerja
6306026;RS Sumber Jaya Sehat;Kalimantan Selatan;Hulu Sungai Selatan;Jl. Pahlawan No. 15 Kel. Kandangan Utara Kab. Hulu Sungai Selatan Prop. Kalimantan Selatan;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;62;9;0
6301020;RS Umum Daerah KH. Mansyur;Kalimantan Selatan;Tanah Laut;JL. Pusaka RT. 01 RW. 01 - Desa Kintap Kec. Kintap Kabupaten Tanah Laut https://maps.app.goo.gl/xHgNMASPwKjwBE2KA;Rumah Sakit Umum;D;BLUD;Pemkab;87;23;131
6310015;RS Umum Daerah dr. H. Andi Abdurrahman Noor;Kalimantan Selatan;Tanah Bumbu;Jl. HM. Amin KM. 10 RT. 03, Desa Sepunggur, Kec. Kusan Tengah, Kab.Tanah Bumbu, Kal.Sel.;Rumah Sakit Umum;B;BLUD;Pemkab;170;47;671
6305011;RS Umum Handayati;Kalimantan Selatan;Tapin;Jl. H. Isbat RT 09 Kel. Kupang Kec. Tapin Utara;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;53;32;45
6304020;RS Umum Daerah  H. Abdul Aziz Marabahan;Kalimantan Selatan;Barito Kuala;Jl. Jend Sudirman No.10, RT. 13 RW. 001, Kelurahan Ulu Benteng, Kecamatan Marabahan, Kabupaten Barito Kuala, Provinsi Kalimantan Selatan, 70513;Rumah Sakit Umum;C;BLUD;Pemkab;110;28;275
6371152;RS Bhayangkara Tk. III Banjarmasin;Kalimantan Selatan;Kota Banjarmasin;Jl. A. Yani Km.3,5 Banjarmasin;Rumah Sakit Umum;C;BLU;POLRI;114;22;295
6372016;RS Tk. IV Guntung Payung ;Kalimantan Selatan;Kota Banjar baru;Jl. A. Yani, Km 31 Guntung manggis, Kec. Landasan Ulin, Kota Banjar Baru, Kalimantan Selatan 70721;Rumah Sakit Umum;D;Non BLU/BLUD;TNI AD;55;26;38
6371024;RS Umum Suaka Insan;Kalimantan Selatan;Kota Banjarmasin;Jl. Zafri Zam-Zam No.60 Kelurahan Belitung Selatan Kecamatan Banjarmasin Barat Kota Banjarmasin;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;100;48;467
6308014;RS Mulia Amuntai;Kalimantan Selatan;Hulu Sungai Utara;Jl. Norman Umar RT. 07 Kelurahan Kebun Sari Kecamatan Amuntai Tengah Kabupaten Hulu Sungai Utara Provinsi Kalimantan Selatan;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;43;19;63
6371158;RS Siloam Banjarmasin;Kalimantan Selatan;Kota Banjarmasin;Jl. Ahmad Yani Km. 2 RT. 014 RW. 02, Sungai Baru Banjarmasin Tengah;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;53;55;65
6306011;RS Umum Daerah Brigjed H. Hasan Basry Kandangan;Kalimantan Selatan;Hulu Sungai Selatan; Jalan Jenderal  Sudirman No.26A RT.01 RK.I Hamalau, Sungai Raya, Kab. Hulu Sungai Selatan;Rumah Sakit Umum;B;BLUD;Pemkab;234;52;372
6301016;RS Ibu dan Anak Ibunda;Kalimantan Selatan;Tanah Laut;Jl. A. Syairani RT 04 RW 2 Kel. Sarang Halang Kec. Pelaihari Kabupaten Tanah Laut;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;Perorangan;40;14;48
6371050;RS Tk. III Dr. R. Soeharsono;Kalimantan Selatan;Kota Banjarmasin;Jl. Mayjen Soetoyo S No. 408  Banjarmasin;Rumah Sakit Umum;C;Non BLU/BLUD;TNI AD;230;40;325
6308013;RS Umum Daerah Pambalah Batung;Kalimantan Selatan;Hulu Sungai Utara;Jl. Brigjen Hasan Basri,Desa/Kelurahan Muara Tapus, RT.03 No.127, Kecamatan Amuntai Tengah Kabupaten Hulu Sungai Utara, Provinsi Kalimantan Selatan  kode pos. 71419;Rumah Sakit Umum;C;BLUD;Pemkab;240;76;524
6302014;RS Umum Daerah Pangeran Jaya Sumitra;Kalimantan Selatan;Kota baru;Jl. Brigjend. H. Hasan Basri No.57 Kelurahan  Semayap, Kecamatan Pulau Laut Utara,Kabupaten Kotabaru, Provinsi Kalimantan Selatan;Rumah Sakit Umum;C;BLUD;Pemkab;132;42;269
6371094;RS Umum Sari Mulia;Kalimantan Selatan;Kota Banjarmasin;Jl. Pangeran Antasari No 139 Banjarmasin;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;139;38;266
6306023;RS Umum Ceria;Kalimantan Selatan;Hulu Sungai Selatan;Jl. Jend. Sudirman No. 10 Hamalau  Hulu Sungai Selatan;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;54;34;199
6309025;RS Umum Pertamina Tanjung;Kalimantan Selatan;Tabalong;Jl. Gas No. 1, Komperta Murung Pudak, Tanjung;Rumah Sakit Umum;C;Non BLU/BLUD;BUMN;111;49;150
6304016;RS Jiwa Sambang Lihum;Kalimantan Selatan;Banjar;Jl Gubernur Syarkawi KM.3,9 Kec.Gambut Kab. Banjar;Rumah Sakit Khusus Jiwa;A;BLUD;Pemprop;129;41;513
6310018;RS Marina Permata;Kalimantan Selatan;Tanah Bumbu;Jl.Kodeco KM 4, Desa Sarigadung Kec. Simpang Empat Kab. Tanah Bumbu.;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;125;40;186
6371141;RS TNI AU Sjamsudin Noor;Kalimantan Selatan;Kota Banjar baru;Jl. Hercules No. 17 Landasan Ulin Kota Banjarbaru Provinsi Kalimantan Selatan Kode Pos 70724;Rumah Sakit Umum;D;Non BLU/BLUD;TNI AU;50;17;70
6372018;RS Umum Mawar ;Kalimantan Selatan;Kota Banjar baru;Jl. Panglima Batur Timur No. 52, Kel. Banjarbaru Utara, Kec. Komet;Rumah Sakit Umum;D;Non BLU/BLUD;Perusahaan;72;21;66
6371013;RS Umum Daerah Ulin Banjarmasin;Kalimantan Selatan;Kota Banjarmasin;Jl. Jen A Yani No.43, Banjarmasin Kalimantan Selatan;Rumah Sakit Umum;A;BLUD;Pemprop;649;155;2170
6372022;RS Islam Sultan Agung Banjarbaru;Kalimantan Selatan;Kota Banjar baru;Jl. Achmad Yani Km. 17,5 RT. 15 RW. 03 Kel. Landasan Ulin Barat Kec. Liang Anggang;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;177;36;22
6306024;RS Umum Daerah Daha Sejahtera;Kalimantan Selatan;Hulu Sungai Selatan; Jl Pihanin Raya, Desa Pihanin Kecamatan Daha Selatan Kabupaten Hulu Sungai Selatan;Rumah Sakit Umum;D;BLUD;Pemkab;54;12;90
6372019;RS Umum Almansyur Medika Banjarbaru;Kalimantan Selatan;Kota Banjar baru;Jl. Ahmad Yani KM 36, Rt. 003, Rw.001, Kel. Sungai Ulin Kec. Banjarbaru Utara, Kota Banjarbaru, Kalimantan Selatan.;Rumah Sakit Umum;D;Non BLU/BLUD;Perusahaan;56;47;91
6305010;RS Umum Daerah Datu Sanggul Rantau;Kalimantan Selatan;Tapin;Jl. Tarantang RT 13 RW 04 Kel. Bitahan Kec. Lokpaikat Rantau Kalimantan Selatan 71154 ;Rumah Sakit Umum;C;BLUD;Pemkab;100;43;421
6371156;RS Umum Daerah Sultan Suriansyah Banjarmasin;Kalimantan Selatan;Kota Banjarmasin;Jl. Rantauan Darat RT. 04 RW. 01 Kel. Kelayan Selatan, Kec. Banjarmasin Selatan;Rumah Sakit Umum;C;BLUD;Pemkot;334;39;394
6371170;RS Ibu dan Anak Mahkota Bunda;Kalimantan Selatan;Kota Banjarmasin;Jl. Aes Nasution, No.102, Seberang Mesjid, kec. Banjarmasin Tengah, Kota Banjarmasin;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;SWASTA/LAINNYA;64;25;8
6372014;RSD Idaman Kota Banjarbaru;Kalimantan Selatan;Kota Banjar baru;JL. TRIKORA NO. 115 RT 09 RW 01 KELURAHAN GUNTUNG MANGGIS, KECAMATAN LANDASAN ULIN, KOTA BANJARBARU, PROVINSI KALIMANTAN SELATAN;Rumah Sakit Umum;C;BLUD;Pemkot;247;62;935
6303033;RS Umum Ciputra Mitra Hospital;Kalimantan Selatan;Banjar;Jl. A. Yani Km 7,8 Komplek Perumahan Citra Land Banjarmasin;Rumah Sakit Umum;B;Non BLU/BLUD;Perusahaan;205;53;235
6371046;RS Islam Banjarmasin;Kalimantan Selatan;Kota Banjarmasin;JL. S PARMAN GG PURNAMA NO. 01, Desa/Kelurahan Pasar Lama, Kec. Banjarmasin Tengah, Kota Banjarmasin, Provinsi Kalimantan Selatan, Kode Pos: 70115;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Islam ;120;40;394
6310016;RS Ibu dan Anak Paradise;Kalimantan Selatan;Tanah Bumbu;RSIA Paradise Jl. Ins-Gub No. 267 RT. 006 RW.002 Kel Kampung Baru, Kec Simpang Empat, Kabupaten Tanah Bumbu, Provinsi Kalimantan Selatan, Kode pos 72212;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;SWASTA/LAINNYA;50;18;50
6307012;RS Umum Daerah  H Damanhuri Barabai;Kalimantan Selatan;Hulu Sungai Tengah;Jl. Murakata No. 4, Kecamatan Barabai, Kab. Hulu Sungai Tengah;Rumah Sakit Umum;C;BLUD;Pemkab;323;123;0
6303028;RS Ibu dan Anak Mutiara Bunda;Kalimantan Selatan;Banjar;Jl. Taisir No. 2 Kelurahan Jawa, Kec. Sungai Sipai, Martapura Kota;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;Perorangan;25;16;0
6371153;RS Khusus Gigi dan Mulut Gusti Hasan Aman;Kalimantan Selatan;Kota Banjarmasin;Jl. Simpang Ulin No.28, Kelurahan Sungai Baru, Kecamatan Banjarmasin Tengah, Kota Banjarmasin, Provinsi Kalimantan Selatan;Rumah Sakit Khusus Gigi dan Mulut;B;Non BLU/BLUD;Pemprop;50;21;194
6405012;RS Umum Daerah Talisayan;Kalimantan Timur;Berau;Jl. Sultan Hasanuddin Poros Talisayan Kode Pos 77321, Kecamatan Talisayan, Kabupaten Berau;Rumah Sakit Umum;D;Non BLU/BLUD;Pemkab;67;21;131
6471014;RS Umum Daerah Dr. Kanujoso Djatiwibowo;Kalimantan Timur;Kota Balikpapan;Jl. MT Haryono No.656, Batu Ampar, Kec. Balikpapan Utara, Kota Balikpapan, Kalimantan Timur 76115;Rumah Sakit Umum;A;BLUD;Pemprop;574;61;1273
6404045;RS Ibu Anak Cahaya Sangatta;Kalimantan Timur;Kutai Timur;Jl. Yos Sudarso III No. 77 Teluk Lingga Sangatta;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;SWASTA/LAINNYA;41;26;69
6471087;RS Medika Utama Manggar;Kalimantan Timur;Kota Balikpapan;Jl. Mulawarman No. 24 RT. 51 Manggar Baru Balikpapan Timur;Rumah Sakit Umum;D;Non BLU/BLUD;Perusahaan;50;15;29
6472143;RS Ibu dan Anak Jimmy Medika Borneo;Kalimantan Timur;Kota Samarinda;Jl. Pangeran Hidayatullah No. 11 kelurahan Pelabuhan, Kecamatan Samarinda Kota, Kota Samarinda;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;Perusahaan;31;25;2
6403052;RS Umum Daerah Aji Batara Agung Dewa Sakti;Kalimantan Timur;Kutai Kartanegara;Jl Balikpapan - Handil II, RT 01 Kelurahan Sungai Seluang , Kecamatan Samboja, Kabupaten Kutai Kartanegara, Provinsi Kalimantan Timur 75271;Rumah Sakit Umum;C;BLUD;Pemkab;116;58;298
6409047;RS Umum Daerah Sepaku Tipe D;Kalimantan Timur;Penajam Paser Utara;Jl. Negara KM.38 Desa Sukaraja Kec. Sepaku 76148;Rumah Sakit Umum;D;Non BLU/BLUD;Pemkab;52;17;0
6404065;RS Umum Daerah Muara Bengkal;Kalimantan Timur;Kutai Timur;Jl. Poros Muara Bengkal RT. 16 Desa Benua Baru Kec. Muara Bengkal  Kab. Kutai Timur;Rumah Sakit Umum;D;Non BLU/BLUD;Pemkab;50;10;0
6471074;RS Medika Utama Permata;Kalimantan Timur;Kota Balikpapan;Jl. Imam Bonjol no. 01, Balikpapan ;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;SWASTA/LAINNYA;42;20;77
6472063;RS Jiwa Atma Husada Mahakam;Kalimantan Timur;Kota Samarinda;Jl. Kakap No.23 Samarinda;Rumah Sakit Khusus Jiwa;A;BLUD;Pemprop;200;24;398
6471036;RS Tk. II Dr. R. Hardjanto;Kalimantan Timur;Kota Balikpapan;Jl. Tanjungpura I Balikpapan;Rumah Sakit Umum;C;BLU;TNI AD;144;66;550
6404047;RS Ibu Anak Asy Syifa;Kalimantan Timur;Kutai Timur;Jl. Yos Sudarso II No. 82 - 83 Sangatta Kec.Sangatta UtaraKab.Kutai timur Kalimantan Timur ;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;SWASTA/LAINNYA;23;18;30
6474010;RS LNG Badak;Kalimantan Timur;Kota Bontang;Jl. Raya Kutai Komplek PT BADAK NGL NO: 1 RT: 10 Kelurahan Satimpo Kecamatan Bontang Selatan. Kota Bontang, Provinsi Kalimantan Timur,  Kode pos 75324;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;51;27;71
6404066;RS Santa Elisabeth Bengalon;Kalimantan Timur;Kutai Timur;Jl. Mulawarman RT. 23 Desa Sepaso Kec. Bengalon Kab. Kutai Timur;Rumah Sakit Umum;D;Non BLU/BLUD;Organisasi Katholik;59;28;0
6404043;RS Umum Meloy;Kalimantan Timur;Kutai Timur;Jl. Yos Sudarso II, No.101, Sangatta Kabupaten Kutai Timur Kalimantan Timur;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;97;32;90
6404032;RS Umum Daerah Kudungga;Kalimantan Timur;Kutai Timur;Jl. Soekarno Hatta No.1, Kecamatan : Sangatta Utara Kabupaten Kutai Timur, Provinsi Kalimatan Timur;Rumah Sakit Umum;B;BLUD;Pemkab;189;39;523
6471078;RS Umum Tk. IV  Lanud Balikpapan;Kalimantan Timur;Kota Balikpapan;Jl. Mulawarman No.RT. 31, Sepinggan, Kecamatan Balikpapan Selatan, Kota Balikpapan, Kalimantan Timur 76115;Rumah Sakit Umum;D;Non BLU/BLUD;TNI AU;69;20;36
6471085;RS Ibu Anak Asih  Balikpapan;Kalimantan Timur;Kota Balikpapan;Jl. Sepinggan Baru No. 104 Kel. Sepinggan Kec. Balikpapan Selatan.;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;Perusahaan;42;14;79
6472107;RS Umum Haji Darjad;Kalimantan Timur;Kota Samarinda;J.l Dahlia No.4,Samarinda;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;134;27;151
6471073;RS Bhayangkara Balikpapan;Kalimantan Timur;Kota Balikpapan;Jl. Jend Sudirman No. 14 Kel Prapatan, Kec Balikpapan Kota, kota Balikpapan, Provinsi Kalimantan Timur;Rumah Sakit Umum;C;BLU;POLRI;141;47;297
6471062;RS Ibu dan Anak Sayang Ibu;Kalimantan Timur;Kota Balikpapan;Jl. Wain No.33 Kebun Sayur Kel.Baru Ilir Kec.Balikpapan Barat Kota Balikpapan Provinsi Kalimantan Timur Kode Pos 76131;Rumah Sakit Khusus Ibu dan Anak;C;BLUD;Pemkot;41;10;160
6474032;RS Umum Daerah Taman Husada Bontang;Kalimantan Timur;Kota Bontang;Jl. Let. Jend. S. Parman No.1 RT.49 Kel. Belimbing Kec. Bontang Barat Kota Bontang Prov. Kalimantan Timur Kode Pos 75313;Rumah Sakit Umum;B;BLUD;Pemkot;200;112;598
6409049;RS Hermina Nusantara;Kalimantan Timur;Penajam Paser Utara;Kawasan Inti Pusat Pemerintahan, Kelurahan Sepaku, Sepaku, Nusantara;Rumah Sakit Umum;Belum Ditetapkan;Non BLU/BLUD;SWASTA/LAINNYA;0;31;0
6404044;RS Pupuk Kaltim Prima Sangata;Kalimantan Timur;Kutai Timur;Jl. Yos Sudarso I No.01;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;60;30;175
6472131;RS Mata Provinsi Kalimantan Timur;Kalimantan Timur;Kota Samarinda;Jalan Muhammad Yamin No. 04 RT. 019, Kelurahan Gunung Kelua Kecamatan Samarinda Ulu, Kota Samarinda Kalimantan Timur;Rumah Sakit Khusus Mata;C;BLUD;Pemprop;19;22;0
6401014;RS Umum Daerah Panglima Sebaya;Kalimantan Timur;Paser;Jl. Kusuma Bangsa KM.5 Tanah Grogot;Rumah Sakit Umum;B;BLUD;Pemkab;281;50;699
6472030;RS Umum Dirgahayu;Kalimantan Timur;Kota Samarinda;Jl. Gn. Merbabu No.62 Samarinda;Rumah Sakit Umum;C;Non BLU/BLUD;Organisasi Sosial;230;57;662
6402053;RS Santa Familia;Kalimantan Timur;Kutai Barat;Jl. Senopati RT. XIV Busur, Kel. Barong Tongkok, KEc. Barong;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;48;27;38
6409036;RS Umum Daerah Ratu Aji Putri Botung;Kalimantan Timur;Penajam Paser Utara;Jl Propinsi KM 9 Kab. Penajam Paser Utara;Rumah Sakit Umum;C;BLUD;Pemkab;107;33;312
6471077;RS Umum Balikpapan Baru;Kalimantan Timur;Kota Balikpapan;Jl. MT.Haryono Komplek Perumahan Balikpapan Baru Blok A.3A No.7-9;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;57;29;112
6471082;RS Khusus Mata SMEC Balikpapan;Kalimantan Timur;Kota Balikpapan;Ruko Sentra Eropa Blok AA-2B No. 16, Kelurahan Damai Baru, Kecamatan Balikpapan Selatan;Rumah Sakit Khusus Mata;C;Non BLU/BLUD;Perusahaan;18;1;54
6402041;RS Umum Daerah Harapan Insan Sendawar;Kalimantan Timur;Kutai Barat;Jl. Hasanudin N0.100, Sekolaq Joleq, Kecamatan Sekolaq Darat, Kabupaten Kutai Barat, Kalimantan Timur 75777;Rumah Sakit Umum;C;BLUD;Pemkab;177;37;604
6472130;RS Hermina Samarinda;Kalimantan Timur;Kota Samarinda;Jl.Teuku Umar Kelurahan Karang Asam Kecamatan Sungai Kunjang;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;167;127;249
6472052;RS Ibu dan Anak  Aisyiyah Samarinda;Kalimantan Timur;Kota Samarinda;Jl. P. Hidayatullah No. 64 Kel. Pelabuhan Kec. Samarinda Kota, Kota Samarinda, Provinsi Kalimantan Timur;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;Organisasi Sosial;38;5;60
6402064;RS Umum Daerah Pratama Sendawar;Kalimantan Timur;Kutai Barat;Jl. Sengkereaq Ingkih RT. 002, Kampung Linggang Bigung, Kec. Linggang Bigung;Rumah Sakit Umum;D PRATAMA;BLUD;Pemkab;50;15;0
6471025;RS Pertamina Balikpapan;Kalimantan Timur;Kota Balikpapan;Jl. Jend Sudirman Balikpapan No.1;Rumah Sakit Umum;C;Non BLU/BLUD;BUMN;180;55;310
6404046;RS Umum Medika Sangatta;Kalimantan Timur;Kutai Timur;Jl. Yos Sudarso IV No. 1, Sangatta;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;155;39;381
6472096;RS Umum Bhakti Nugraha;Kalimantan Timur;Kota Samarinda;Jl. Basuki Rachmat No. 50,  kel. Bugis, kec. Samarinda kota, Kota Samarinda, Kalimantan Timur, Indonesia 75111;Rumah Sakit Umum;D;Non BLU/BLUD;Organisasi Sosial;62;13;74
6404054;RS Pelita Kasih;Kalimantan Timur;Kutai Timur;Jl. Yos Sudarso IV No. 9 Sangatta;Rumah Sakit Umum;D;Non BLU/BLUD;Perusahaan;29;16;61
6472123;RS Samarinda Medika Citra;Kalimantan Timur;Kota Samarinda;Jl. Kadrie Oening No 85  RT 35 Samarinda 751234;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;182;46;524
6471051;RS Restu Ibu;Kalimantan Timur;Kota Balikpapan;Jl. Jend A.Yani No. 12 Balikpapan Kalimantan Timur;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;166;76;216
6472121;RS Khusus Ibu dan Anak Qurrata A'yun;Kalimantan Timur;Kota Samarinda;Jl. DI Panjaitan No.77, Mugirejo, Kec. Sungai Pinang, Kota Samarinda, Kalimantan Timur 75117;Rumah Sakit Khusus Ibu dan Anak;C;Non BLU/BLUD;SWASTA/LAINNYA;28;14;37
6474021;RS Pupuk Kaltim;Kalimantan Timur;Kota Bontang; Jl. Oksigen No.01 Komplek PT Kalimantan Timur Kelurahan Guntung Kecamatan Bontang Utara;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;100;47;465
6403017;RS Umum Daerah Dayaku Raja;Kalimantan Timur;Kutai Kartanegara;Jl. Poros Kota Bangun - Tenggarong KM.5 RT. 001 No. 69 Desa Liang, Kec. Kota Bangun, Kab. Kutai Kartanegara, Provinsi Kalimantan Timur Kode Pos 75561;Rumah Sakit Umum;D;BLUD;Pemkab;80;9;369
6405011;RS Umum Daerah Dr. Abdul Rivai;Kalimantan Timur;Berau;Jl. Pulau Panjang No.276 Tanjung Redeb;Rumah Sakit Umum;C;BLUD;Pemkab;261;49;689
6474033;RS Amalia Bontang;Kalimantan Timur;Kota Bontang; Jl. R. Soeprapto No. 22 Bontang - Kalimantan Timur;Rumah Sakit Umum;D;Non BLU/BLUD;SWASTA/LAINNYA;65;27;257
6472118;RS Umum Daerah Inche Abdoel Moeis;Kalimantan Timur;Kota Samarinda;Jl. H.A.M.M Rifaddin No. 1 , Kelurahan Harapan Baru, Kecamatan Loa Janan Ilir, Kota Samarinda, Provinsi Kalimantan Timur;Rumah Sakit Umum;C;BLUD;Pemkot;134;41;231
6472015;RS Umum Daerah Abdul Wahab Sjahranie;Kalimantan Timur;Kota Samarinda;Jalan Palang Merah Indonesia Nomor 1, Sidodadi, Samarinda Ulu;Rumah Sakit Umum;A;BLUD;Pemprop;572;61;2285
6474034;RS Islam Bontang;Kalimantan Timur;Kota Bontang;Jl. Brigjen Katamso No.40;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;99;32;170
6404051;RS Umum Daerah Sangkulirang;Kalimantan Timur;Kutai Timur;Jl. Wana Bhakti, Desa Benua Baru Ulu, Kec. Sangkulirang, Kab. Kutai Timur;Rumah Sakit Umum;D;BLUD;Pemkab;55;22;139
6472124;RS Siaga Al-Munawwarah Samarinda;Kalimantan Timur;Kota Samarinda;Jl.  Ramania No. 3 - Kelurahan Sidodadi - Samarinda Ulu - Kota Samarinda - Kalimantan Timur;Rumah Sakit Umum;C;Non BLU/BLUD;Perusahaan;70;41;105
6471075;RS Siloam Hospitals Balikpapan;Kalimantan Timur;Kota Balikpapan;JL. MT. Haryono Dalam No. 23;Rumah Sakit Umum;B;Non BLU/BLUD;SWASTA/LAINNYA;205;85;397
6411001;RS Gerbang Sehat Mahulu;Kalimantan Timur;Mahakam Hulu;Ujoh Bilang Kec. Long Bagun Kab. Mahakam Ulu;Rumah Sakit Umum;D PRATAMA;Non BLU/BLUD;Pemkab;62;16;198
6403015;RS Umum Daerah Aji Muhammad Parikesit;Kalimantan Timur;Kutai Kartanegara;Jl. Ratu Agung No. 1 Kecamatan Tenggarong Seberang  Kabupaten Kutai Kartanegara Propinsi Kalimantan Timur;Rumah Sakit Umum;B;BLUD;Pemkab;281;101;966
6471079;RS Umum Daerah Beriman;Kalimantan Timur;Kota Balikpapan;Jalan Mayjend Sutoyo No. 30 RT. 01 Kel. Gunung Sari Ulu, Kec. Balikpapan Tengah, Kota Balikpapan, Provinsi Kalimantan Timur;Rumah Sakit Umum;C;BLUD;Pemkot;147;46;423
6472128;RS Umum Daerah KORPRI Provinsi Kalimantan Timur;Kalimantan Timur;Kota Samarinda;Jl. Kesuma Bangsa No. 1B RT 18, Sungai Pinang Luar,Kec .Samarinda Kota,Kota Samarinda, Kalimantan Timur 75242;Rumah Sakit Umum;D;BLUD;Pemprop;21;25;111
6472041;RS Umum Tk. IV Samarinda;Kalimantan Timur;Kota Samarinda;  Jl. Jend. Sudirman no.52 Samarinda;Rumah Sakit Umum;D;Non BLU/BLUD;TNI AD;54;87;169
6471086;RS Hermina Balikpapan;Kalimantan Timur;Kota Balikpapan;Jl. MT Haryono No 45 Kelurahan Sepinggan Baru, Kecamatan Balikpapan Selatan, Kota Balikpapan;Rumah Sakit Umum;C;Non BLU/BLUD;SWASTA/LAINNYA;131;70;228
6571045;RS Bhayangkara Tarakan;Kalimantan Utara;Kota Tarakan;Jl. Karya Bersama RT 18 Kel. Juata Laut Kec. Tarakan Utara;Rumah Sakit Umum;D;Non BLU/BLUD;POLRI;71;3;0
6473043;RS Pertamina Tarakan;Kalimantan Utara;Kota Tarakan;Jl. Mulawarman No. 99 RT. 18 Kel. Karang Anyar Pantai Kec. Tarakan Barat;Rumah Sakit Umum;C;Non BLU/BLUD;BUMN;102;28;186
6473016;RS Umum Daerah dr.H. Jusuf SK;Kalimantan Utara;Kota Tarakan;Jl P. Irian No. 01 Skip Tarakan;Rumah Sakit Umum;B;BLUD;Pemprop;343;44;1199
6501013;RS Pratama Long Ampung;Kalimantan Utara;Malinau;Jl. Batu Aloq Desa Long Ampung  RT 3, Kecamatan Kayan Selatan;Rumah Sakit Umum;D PRATAMA;Non BLU/BLUD;Pemkab;20;4;17
6504027;RS Pratama Sebatik;Kalimantan Utara;Nunukan;Jl. Padaelo RT. 08 Desa Tanjung Karang Kecamatan Sebatik kabupaten Nunukan Propinsi Kalimantan Utara Kode Pos 77483;Rumah Sakit Umum;D PRATAMA;Non BLU/BLUD;Pemkab;50;11;50
6504038;RS Pratama Sebuku;Kalimantan Utara;Nunukan;Jl. Trans Lumbis Desa Pembeliangan RT. 3 Kec. Sebuku Kab. Nunukan;Rumah Sakit Umum;D PRATAMA;Non BLU/BLUD;Pemkab;14;15;0
6503013;RS Kelas D Pratama Tanjung Keramat;Kalimantan Utara;Tana Tidung;Jl. Poros  Rt.001 Desa Sambungan Selatan Kecamatan Tana Lia, Kabupaten .Tana Tidung, Provinsi Kalimantan Utara;Rumah Sakit Umum;D PRATAMA;Non BLU/BLUD;Pemkab;42;10;0
6571044;RS Umum Kota Tarakan;Kalimantan Utara;Kota Tarakan;Jl. Aki Babu RT 01 Kelurahan Karang Harapan Kecamatan Tarakan Barat Kota Tarakan Provinsi Kalimantan;Rumah Sakit Umum;C;BLUD;Pemkot;144;32;366
6408014;RS Pratama Langap;Kalimantan Utara;Malinau;Desa Langap Rt. 006 Kec. Malinau Selatan Kab. Malinau Provinsi Kalimantan Utara;Rumah Sakit Umum;D PRATAMA;Non BLU/BLUD;Pemkab;10;9;23
6502011;RST Tk. IV Abdul Rais Fatah Tanjung Selor;Kalimantan Utara;Bulungan;Jl. Semangka RT 022/RW 008, Kel. Tanjung Selor Hilir, Kec. Tanjung Selor;Rumah Sakit Umum;D;Non BLU/BLUD;TNI AD;66;20;0
6473042;RS AL Ilyas Tarakan;Kalimantan Utara;Kota Tarakan;Jl RE. Martadinata No. 29 Kel. Pamusian kec. Tarakan Tengah.Tarakan;Rumah Sakit Umum;D;Non BLU/BLUD;TNI AL;88;32;74
6404021;RS Umum Daerah Tanjung Selor;Kalimantan Utara;Bulungan;Jl. Cenderawasih No. 3 Tanjung Harapan, Kel. Tanjung Selor Hilir Kec. Tanjung Selor;Rumah Sakit Umum;C;BLUD;Pemkab;303;45;344
